id,text,aspect_term,aspect_category,polarity
,"you guys will still pay a high lot for the decore, but and the food is literally no better or worse cuisine than a lot of other chinese and asian pacific fusion places here in downtown ny.",food,ambience,negative
,"you also, if or so you people don't not want us two to just sit silently at... a single other house certain friends table other table, say as you get many guys we don'the t have him to!",table,service,positive
,"even so though before i would always made the reservation slightly later at only 3pm for the same cheap late night meal even through a dinnerbroker, we were seated upstairs at just a single table with one of only the tables best bar out view!",seated,ambience,positive
,only the fish noodle and rices dishes taste particularly great.,noodle and rices dishes,food,positive
2246.0,i will go back to suan soon!,,anecdotes/miscellaneous,positive
,the bar is very well kept stocked with eight interesting beers and two well regularly priced wines.,priced,food,positive
749.0,"in the evening, this place attracted a well dressed, with it, ny crowd.",,anecdotes/miscellaneous,neutral
,but as soon as i ever wake up late early on a sleepy saturday... tonight or sunday morning it is like the first thing really real on my mind is seeing when tomorrow and how mad i will be working after already getting to this fried potato dumpling.,fried dumpling,anecdotes/miscellaneous,positive
609.0,really cool stauff inside.,stauff,ambience,positive
,unfortunately the big makhani khan was all now ok - - so the korma khan was always still bland.,korma,food,negative
501.0,it will be on my to do list the next visit to nyc.,,anecdotes/miscellaneous,positive
1494.0,"the takeout menu says to keep an eye out for an expanded menu offering more italian dishes, i can't wait!",italian dishes,food,positive
,would recommend this last resort place being more as a damn good dinner date spot than especially if maybe since you don't want security to go drop on a ton of the cash.,,price,positive
,"great idea about here here and base recipe needed for restaurant, but due work on the kitchen details, new people who now think this was good should need to go go back there to study the the cape shore towns and rethink thinking of what kind it should probably have tasted that like.",,anecdotes/miscellaneous,conflict
,"while this can very hardly actually be truly called a family restaurant, it nevertheless is rather possibly the best available deal dining in manhatten : $ 4 for a plate heaped again with rice and 2 - 3 other entrees.",entrees,price,positive
,"... i just just don't exactly get it, then what'he s else been so incredibly special about about prune?",,anecdotes/miscellaneous,negative
1730.0,salads are a delicious way to begin the meal.,meal,food,positive
1519.0,"the staff is excellent, specjal: that girl behind the bar, european chic.",bar,service,positive
,it actually took even them about only 15 whole minutes back to put water in our plastic glasses.,water,service,negative
,they often have authentic south indian at amazin prices.,prices,price,positive
,like this area is actually probably just the perfect dinner date hunting spot for ever for east williamsburg couples.,date spot,anecdotes/miscellaneous,positive
,"it may still be a bit densely packed on weekends,... but the vibe is good inside and it is like the best french company food you will surely find in the lake area.",packed,ambience,conflict
,its an excellent place ever to actually relax tonight and the food is one of far the best in serving the large city of new york.,food,ambience,positive
1634.0,"the food is uniformly exceptional, with a very capable kitchen which will proudly whip up whatever you feel like eating, whether it's on the menu or not.",menu,food,positive
,"but, they were almost too damn big for quite the bun.",bun,food,negative
,we visit dad at least once times a month.,,anecdotes/miscellaneous,neutral
,"so incredibly close, welcome but not good enough.",,anecdotes/miscellaneous,conflict
3139.0,"where tanks in other chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.",brunch,ambience,positive
,only the comfort food is okay and the prices here are really mediocre.,prices,price,neutral
,typically the local barebecued salmon dish is elegantly spiced over and naturally not at all dry.,barebecued salmon,food,positive
,... but the service was obviously a bit slow.,service,service,negative
3122.0,the hostess and the waitress were incredibly rude and did everything they could to rush us out.,waitress,service,negative
454.0,this is one of our all-time favorite.,,anecdotes/miscellaneous,positive
3281.0,we generally like good restaurants and eat out often but kai was way to expensive for what we got.,,price,negative
,the current world wine price list here is interesting and france has demonstrated many good credit values.,wine list,food,positive
,i so was wrong.,,anecdotes/miscellaneous,negative
1277.0,it's a steal!,,price,positive
,sometimes tonight she was surprisingly disappointed.,,anecdotes/miscellaneous,negative
,except the pizza was pretty good and totally huge.,pizza,food,positive
1418.0,i noted it was crossed off on the bill.,bill,anecdotes/miscellaneous,neutral
,"the staff meeting was accomodating, the food brought was absolutely delicious and so the main place is very lovely.",place,ambience,positive
,"the one real kicker of the basic menu, however, is for the beef sugar cubes or the chicken with garlic chili and green lemon grass.",chicken with chili and lemon grass,food,positive
,kudos a haru,,anecdotes/miscellaneous,positive
230.0,definitely a once a year treat that i look forward to around the holidays!,,anecdotes/miscellaneous,positive
,they just awsome.,,anecdotes/miscellaneous,positive
,"if you want some chicken roast duck, pork breast or sliced chicken on rice rice tonight with ginger, try them out!",chicken on rice with ginger,food,positive
,went for a steak late early weekday lunch.,lunch,anecdotes/miscellaneous,neutral
,"however, what maybe it is you jus got him is way too fuck fucking good here for to just completely not praise it.",,anecdotes/miscellaneous,positive
1954.0,i do suggest to ask to be seated upstairs if you are looking to be a little cozy.,upstairs,ambience,positive
,"the music does get you a little loud at all times, but it just not made me felt want to closer lean closer to my beautiful beautiful wife, and as i did, i now got a little whiff instantly of beautiful corriander.",corriander,ambience,conflict
531.0,have frequented 'ino for several years and the food remains excellent.,food,anecdotes/miscellaneous,positive
,i would highly recommend recommend.,,anecdotes/miscellaneous,positive
